label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
rebar,2049,1173,37,25,IMG_4565.jpg,4032,3024
rebar,2105,1197,26,40,IMG_4565.jpg,4032,3024
rebar,2166,1214,32,29,IMG_4565.jpg,4032,3024
rebar,2217,1241,34,27,IMG_4565.jpg,4032,3024
rebar,2127,1235,37,31,IMG_4565.jpg,4032,3024
rebar,2137,1277,30,29,IMG_4565.jpg,4032,3024
rebar,2177,1258,33,35,IMG_4565.jpg,4032,3024
rebar,2205,1290,35,38,IMG_4565.jpg,4032,3024
rebar,2240,1270,38,40,IMG_4565.jpg,4032,3024
rebar,2283,1299,42,33,IMG_4565.jpg,4032,3024
rebar,2246,1315,27,36,IMG_4565.jpg,4032,3024
rebar,2286,1345,34,38,IMG_4565.jpg,4032,3024
rebar,2248,1356,24,30,IMG_4565.jpg,4032,3024
rebar,2334,1364,39,35,IMG_4565.jpg,4032,3024
rebar,2290,1389,38,37,IMG_4565.jpg,4032,3024
rebar,2236,1402,43,36,IMG_4565.jpg,4032,3024
rebar,2206,1376,28,33,IMG_4565.jpg,4032,3024
rebar,2313,1439,38,33,IMG_4565.jpg,4032,3024
rebar,2346,1402,38,34,IMG_4565.jpg,4032,3024
rebar,2398,1424,30,35,IMG_4565.jpg,4032,3024
rebar,2361,1464,32,34,IMG_4565.jpg,4032,3024
rebar,2399,1474,25,30,IMG_4565.jpg,4032,3024
rebar,2396,1506,32,36,IMG_4565.jpg,4032,3024
rebar,2417,1567,33,41,IMG_4565.jpg,4032,3024
rebar,2377,1575,29,33,IMG_4565.jpg,4032,3024
rebar,2349,1542,28,32,IMG_4565.jpg,4032,3024
rebar,2322,1478,26,23,IMG_4565.jpg,4032,3024
rebar,2263,1437,31,24,IMG_4565.jpg,4032,3024
rebar,2267,1473,42,35,IMG_4565.jpg,4032,3024
rebar,2280,1511,36,28,IMG_4565.jpg,4032,3024
rebar,2304,1545,34,37,IMG_4565.jpg,4032,3024
rebar,2323,1584,36,35,IMG_4565.jpg,4032,3024
rebar,2357,1616,31,31,IMG_4565.jpg,4032,3024
rebar,2349,1681,35,33,IMG_4565.jpg,4032,3024
rebar,2324,1658,30,27,IMG_4565.jpg,4032,3024
rebar,2315,1707,28,29,IMG_4565.jpg,4032,3024
rebar,2295,1748,28,32,IMG_4565.jpg,4032,3024
rebar,2260,1768,35,38,IMG_4565.jpg,4032,3024
rebar,2234,1792,26,36,IMG_4565.jpg,4032,3024
rebar,2225,1754,26,24,IMG_4565.jpg,4032,3024
rebar,2250,1731,38,33,IMG_4565.jpg,4032,3024
rebar,2159,1834,30,37,IMG_4565.jpg,4032,3024
rebar,2195,1822,38,36,IMG_4565.jpg,4032,3024
rebar,2188,1780,35,28,IMG_4565.jpg,4032,3024
rebar,2291,1618,30,35,IMG_4565.jpg,4032,3024
rebar,2285,1655,21,24,IMG_4565.jpg,4032,3024
rebar,2251,1641,29,26,IMG_4565.jpg,4032,3024
rebar,2251,1685,39,34,IMG_4565.jpg,4032,3024
rebar,2210,1691,40,42,IMG_4565.jpg,4032,3024
rebar,2173,1745,34,28,IMG_4565.jpg,4032,3024
rebar,2152,1771,25,29,IMG_4565.jpg,4032,3024
rebar,2130,1801,30,31,IMG_4565.jpg,4032,3024
rebar,2196,1326,25,34,IMG_4565.jpg,4032,3024
rebar,2156,1313,31,38,IMG_4565.jpg,4032,3024
rebar,2151,1359,32,39,IMG_4565.jpg,4032,3024
rebar,2207,1432,33,36,IMG_4565.jpg,4032,3024
rebar,2224,1494,32,37,IMG_4565.jpg,4032,3024
rebar,2250,1536,30,34,IMG_4565.jpg,4032,3024
rebar,2262,1579,25,26,IMG_4565.jpg,4032,3024
rebar,2227,1600,29,37,IMG_4565.jpg,4032,3024
rebar,2222,1559,27,39,IMG_4565.jpg,4032,3024
