label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
rebar,1974,1369,104,110,IMG_4954.jpg,4032,3024
rebar,1949,1503,105,110,IMG_4954.jpg,4032,3024
rebar,2080,1453,95,85,IMG_4954.jpg,4032,3024
rebar,2201,1477,120,91,IMG_4954.jpg,4032,3024
rebar,2104,1326,108,86,IMG_4954.jpg,4032,3024
rebar,2003,1248,120,105,IMG_4954.jpg,4032,3024
rebar,1849,1213,86,105,IMG_4954.jpg,4032,3024
rebar,1901,1161,119,115,IMG_4954.jpg,4032,3024
rebar,1838,1330,119,100,IMG_4954.jpg,4032,3024
rebar,1792,1424,115,97,IMG_4954.jpg,4032,3024
rebar,1869,1535,75,102,IMG_4954.jpg,4032,3024
rebar,1751,1530,95,78,IMG_4954.jpg,4032,3024
rebar,1771,1606,65,57,IMG_4954.jpg,4032,3024
rebar,1787,1668,73,72,IMG_4954.jpg,4032,3024
rebar,1860,1654,77,81,IMG_4954.jpg,4032,3024
rebar,1956,1623,87,83,IMG_4954.jpg,4032,3024
rebar,2046,1614,96,83,IMG_4954.jpg,4032,3024
rebar,1921,1707,66,71,IMG_4954.jpg,4032,3024
rebar,1990,1725,99,86,IMG_4954.jpg,4032,3024
rebar,1922,1823,81,97,IMG_4954.jpg,4032,3024
rebar,2026,1819,94,57,IMG_4954.jpg,4032,3024
rebar,1985,1881,69,60,IMG_4954.jpg,4032,3024
rebar,2061,1881,80,62,IMG_4954.jpg,4032,3024
rebar,2143,1863,77,48,IMG_4954.jpg,4032,3024
rebar,2104,1787,107,56,IMG_4954.jpg,4032,3024
rebar,2089,1709,105,87,IMG_4954.jpg,4032,3024
rebar,2217,1728,101,77,IMG_4954.jpg,4032,3024
rebar,2225,1813,103,74,IMG_4954.jpg,4032,3024
rebar,2305,1867,91,74,IMG_4954.jpg,4032,3024
rebar,2413,1847,88,79,IMG_4954.jpg,4032,3024
rebar,1820,1753,88,86,IMG_4954.jpg,4032,3024
rebar,1726,1747,71,85,IMG_4954.jpg,4032,3024
rebar,1659,1771,71,68,IMG_4954.jpg,4032,3024
rebar,1696,1864,87,65,IMG_4954.jpg,4032,3024
rebar,1610,1829,85,72,IMG_4954.jpg,4032,3024
rebar,1548,1778,92,86,IMG_4954.jpg,4032,3024
rebar,1619,1685,102,91,IMG_4954.jpg,4032,3024
rebar,1637,1555,105,90,IMG_4954.jpg,4032,3024
rebar,1646,1442,98,104,IMG_4954.jpg,4032,3024
rebar,1697,1270,107,107,IMG_4954.jpg,4032,3024
rebar,1694,1135,110,120,IMG_4954.jpg,4032,3024
rebar,1801,1017,111,127,IMG_4954.jpg,4032,3024
rebar,1458,1788,77,45,IMG_4954.jpg,4032,3024
rebar,1488,1727,98,73,IMG_4954.jpg,4032,3024
rebar,1535,1591,99,117,IMG_4954.jpg,4032,3024
rebar,1566,1380,112,112,IMG_4954.jpg,4032,3024
rebar,1342,1794,71,74,IMG_4954.jpg,4032,3024
rebar,1403,1697,83,63,IMG_4954.jpg,4032,3024
rebar,1423,1621,97,77,IMG_4954.jpg,4032,3024
rebar,1448,1545,98,76,IMG_4954.jpg,4032,3024
rebar,1456,1476,103,56,IMG_4954.jpg,4032,3024
rebar,1453,1390,108,79,IMG_4954.jpg,4032,3024
rebar,1391,1411,74,79,IMG_4954.jpg,4032,3024
rebar,1329,1449,101,71,IMG_4954.jpg,4032,3024
rebar,1315,1556,115,87,IMG_4954.jpg,4032,3024
rebar,1276,1644,106,78,IMG_4954.jpg,4032,3024
rebar,1244,1686,92,70,IMG_4954.jpg,4032,3024
rebar,1280,1756,66,49,IMG_4954.jpg,4032,3024
rebar,1188,1750,77,77,IMG_4954.jpg,4032,3024
rebar,1164,1809,87,70,IMG_4954.jpg,4032,3024
rebar,1090,1691,77,100,IMG_4954.jpg,4032,3024
rebar,1157,1661,96,51,IMG_4954.jpg,4032,3024
rebar,1130,1582,97,82,IMG_4954.jpg,4032,3024
rebar,1214,1537,93,86,IMG_4954.jpg,4032,3024
rebar,1164,1444,92,93,IMG_4954.jpg,4032,3024
rebar,1009,1656,96,66,IMG_4954.jpg,4032,3024
rebar,1054,1759,74,70,IMG_4954.jpg,4032,3024
rebar,1013,1837,92,75,IMG_4954.jpg,4032,3024
rebar,1232,1418,88,82,IMG_4954.jpg,4032,3024
rebar,1268,1352,97,78,IMG_4954.jpg,4032,3024
rebar,1313,1313,112,90,IMG_4954.jpg,4032,3024
rebar,1430,1266,101,110,IMG_4954.jpg,4032,3024
rebar,1535,1271,121,86,IMG_4954.jpg,4032,3024
rebar,1518,1141,119,118,IMG_4954.jpg,4032,3024
rebar,933,1834,85,69,IMG_4954.jpg,4032,3024
rebar,957,1777,86,55,IMG_4954.jpg,4032,3024
rebar,905,1722,102,68,IMG_4954.jpg,4032,3024
rebar,848,1786,86,71,IMG_4954.jpg,4032,3024
