label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
rebar,218,1787,87,105,IMG_4923.jpg,4032,3024
rebar,320,1684,119,86,IMG_4923.jpg,4032,3024
rebar,168,1678,120,87,IMG_4923.jpg,4032,3024
rebar,572,1647,112,90,IMG_4923.jpg,4032,3024
rebar,485,1604,81,109,IMG_4923.jpg,4032,3024
rebar,549,1515,107,94,IMG_4923.jpg,4032,3024
rebar,691,1576,115,90,IMG_4923.jpg,4032,3024
rebar,747,1686,107,104,IMG_4923.jpg,4032,3024
rebar,859,1618,102,88,IMG_4923.jpg,4032,3024
rebar,896,1486,111,101,IMG_4923.jpg,4032,3024
rebar,784,1473,100,97,IMG_4923.jpg,4032,3024
rebar,658,1471,84,82,IMG_4923.jpg,4032,3024
rebar,775,1354,97,90,IMG_4923.jpg,4032,3024
rebar,903,1362,107,97,IMG_4923.jpg,4032,3024
rebar,991,1643,107,91,IMG_4923.jpg,4032,3024
rebar,1026,1321,112,91,IMG_4923.jpg,4032,3024
rebar,1029,1437,110,95,IMG_4923.jpg,4032,3024
rebar,1039,1550,116,91,IMG_4923.jpg,4032,3024
rebar,1149,1647,108,96,IMG_4923.jpg,4032,3024
rebar,1203,1536,102,98,IMG_4923.jpg,4032,3024
rebar,1157,1413,104,97,IMG_4923.jpg,4032,3024
rebar,1200,1294,98,118,IMG_4923.jpg,4032,3024
rebar,1300,1374,102,102,IMG_4923.jpg,4032,3024
rebar,1407,1332,102,82,IMG_4923.jpg,4032,3024
rebar,1435,1424,111,100,IMG_4923.jpg,4032,3024
rebar,1350,1502,116,95,IMG_4923.jpg,4032,3024
rebar,1325,1619,75,90,IMG_4923.jpg,4032,3024
rebar,1420,1612,115,79,IMG_4923.jpg,4032,3024
rebar,1543,1536,93,105,IMG_4923.jpg,4032,3024
rebar,1654,1578,79,104,IMG_4923.jpg,4032,3024
rebar,1683,1477,97,94,IMG_4923.jpg,4032,3024
rebar,1611,1380,97,122,IMG_4923.jpg,4032,3024
rebar,1296,1218,117,97,IMG_4923.jpg,4032,3024
rebar,1434,1182,101,96,IMG_4923.jpg,4032,3024
rebar,1549,1122,99,90,IMG_4923.jpg,4032,3024
rebar,1533,1271,86,89,IMG_4923.jpg,4032,3024
rebar,1659,1276,96,87,IMG_4923.jpg,4032,3024
rebar,1745,1161,96,100,IMG_4923.jpg,4032,3024
rebar,1874,1175,113,107,IMG_4923.jpg,4032,3024
rebar,1808,1297,104,91,IMG_4923.jpg,4032,3024
rebar,1730,1374,101,87,IMG_4923.jpg,4032,3024
rebar,1808,1473,105,80,IMG_4923.jpg,4032,3024
rebar,1773,1576,105,100,IMG_4923.jpg,4032,3024
rebar,1916,1558,101,90,IMG_4923.jpg,4032,3024
rebar,1989,1442,103,109,IMG_4923.jpg,4032,3024
rebar,2102,1513,103,86,IMG_4923.jpg,4032,3024
rebar,1921,1361,94,91,IMG_4923.jpg,4032,3024
rebar,1960,1241,100,90,IMG_4923.jpg,4032,3024
rebar,2057,1337,103,101,IMG_4923.jpg,4032,3024
rebar,2167,1413,106,88,IMG_4923.jpg,4032,3024
rebar,2182,1301,108,92,IMG_4923.jpg,4032,3024
rebar,2087,1188,103,100,IMG_4923.jpg,4032,3024
rebar,2228,1180,98,83,IMG_4923.jpg,4032,3024
rebar,2233,1502,96,86,IMG_4923.jpg,4032,3024
rebar,2309,1421,91,86,IMG_4923.jpg,4032,3024
rebar,2358,1492,80,73,IMG_4923.jpg,4032,3024
rebar,2478,1474,85,77,IMG_4923.jpg,4032,3024
rebar,2596,1484,85,76,IMG_4923.jpg,4032,3024
rebar,2565,1380,107,91,IMG_4923.jpg,4032,3024
rebar,2406,1372,91,84,IMG_4923.jpg,4032,3024
rebar,2305,1267,96,84,IMG_4923.jpg,4032,3024
rebar,2401,1180,101,105,IMG_4923.jpg,4032,3024
rebar,2339,1064,92,98,IMG_4923.jpg,4032,3024
rebar,2526,1035,97,98,IMG_4923.jpg,4032,3024
rebar,2529,1162,84,84,IMG_4923.jpg,4032,3024
rebar,2686,1147,99,108,IMG_4923.jpg,4032,3024
rebar,2806,1128,98,92,IMG_4923.jpg,4032,3024
rebar,2870,1211,96,95,IMG_4923.jpg,4032,3024
rebar,2743,1243,91,82,IMG_4923.jpg,4032,3024
rebar,2613,1256,112,86,IMG_4923.jpg,4032,3024
rebar,2506,1272,98,90,IMG_4923.jpg,4032,3024
rebar,2692,1355,91,99,IMG_4923.jpg,4032,3024
rebar,2726,1455,89,74,IMG_4923.jpg,4032,3024
rebar,2835,1427,99,75,IMG_4923.jpg,4032,3024
rebar,2829,1348,99,71,IMG_4923.jpg,4032,3024
rebar,2937,1298,69,92,IMG_4923.jpg,4032,3024
rebar,2996,1407,99,95,IMG_4923.jpg,4032,3024
rebar,3038,1207,100,92,IMG_4923.jpg,4032,3024
rebar,3061,1310,94,74,IMG_4923.jpg,4032,3024
rebar,3138,1416,91,92,IMG_4923.jpg,4032,3024
rebar,3232,1436,100,92,IMG_4923.jpg,4032,3024
rebar,3395,1387,87,98,IMG_4923.jpg,4032,3024
rebar,3511,1391,97,86,IMG_4923.jpg,4032,3024
rebar,3654,1376,87,94,IMG_4923.jpg,4032,3024
