label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
rebar,1604,1545,101,86,IMG_4566.jpg,4032,3024
rebar,1611,1423,96,98,IMG_4566.jpg,4032,3024
rebar,1715,1369,106,108,IMG_4566.jpg,4032,3024
rebar,1712,1481,96,97,IMG_4566.jpg,4032,3024
rebar,1780,1563,95,86,IMG_4566.jpg,4032,3024
rebar,1663,1626,104,97,IMG_4566.jpg,4032,3024
rebar,1757,1693,106,103,IMG_4566.jpg,4032,3024
rebar,1883,1564,93,98,IMG_4566.jpg,4032,3024
rebar,1901,1686,110,106,IMG_4566.jpg,4032,3024
rebar,1990,1623,101,80,IMG_4566.jpg,4032,3024
rebar,2022,1715,103,96,IMG_4566.jpg,4032,3024
rebar,2128,1744,107,99,IMG_4566.jpg,4032,3024
rebar,2246,1799,103,96,IMG_4566.jpg,4032,3024
rebar,2355,1822,73,82,IMG_4566.jpg,4032,3024
rebar,1853,1457,117,97,IMG_4566.jpg,4032,3024
rebar,1990,1507,101,100,IMG_4566.jpg,4032,3024
rebar,2108,1651,110,85,IMG_4566.jpg,4032,3024
rebar,2229,1698,99,85,IMG_4566.jpg,4032,3024
rebar,2103,1538,89,98,IMG_4566.jpg,4032,3024
rebar,2206,1588,85,86,IMG_4566.jpg,4032,3024
rebar,2310,1615,99,88,IMG_4566.jpg,4032,3024
rebar,2337,1712,92,104,IMG_4566.jpg,4032,3024
rebar,2438,1747,79,78,IMG_4566.jpg,4032,3024
rebar,2525,1792,101,75,IMG_4566.jpg,4032,3024
rebar,2207,1481,105,100,IMG_4566.jpg,4032,3024
rebar,2104,1425,101,98,IMG_4566.jpg,4032,3024
rebar,1992,1405,101,89,IMG_4566.jpg,4032,3024
rebar,1834,1353,97,93,IMG_4566.jpg,4032,3024
rebar,1936,1315,96,99,IMG_4566.jpg,4032,3024
rebar,1540,1251,100,103,IMG_4566.jpg,4032,3024
rebar,1644,1281,112,107,IMG_4566.jpg,4032,3024
rebar,2207,1369,98,98,IMG_4566.jpg,4032,3024
rebar,2616,1697,85,88,IMG_4566.jpg,4032,3024
rebar,2516,1672,83,90,IMG_4566.jpg,4032,3024
rebar,2422,1638,91,90,IMG_4566.jpg,4032,3024
rebar,2382,1533,87,96,IMG_4566.jpg,4032,3024
rebar,2491,1550,88,91,IMG_4566.jpg,4032,3024
rebar,2586,1594,87,78,IMG_4566.jpg,4032,3024
rebar,2685,1606,87,92,IMG_4566.jpg,4032,3024
rebar,2764,1538,84,92,IMG_4566.jpg,4032,3024
rebar,2848,1446,87,108,IMG_4566.jpg,4032,3024
rebar,2744,1435,93,100,IMG_4566.jpg,4032,3024
rebar,2665,1498,93,94,IMG_4566.jpg,4032,3024
rebar,2808,1344,99,96,IMG_4566.jpg,4032,3024
rebar,2548,1465,112,107,IMG_4566.jpg,4032,3024
rebar,2428,1429,94,93,IMG_4566.jpg,4032,3024
rebar,2305,1439,98,97,IMG_4566.jpg,4032,3024
rebar,2359,1349,97,89,IMG_4566.jpg,4032,3024
rebar,2833,1237,109,104,IMG_4566.jpg,4032,3024
rebar,2719,1323,98,104,IMG_4566.jpg,4032,3024
rebar,2616,1388,99,86,IMG_4566.jpg,4032,3024
rebar,2506,1347,99,93,IMG_4566.jpg,4032,3024
rebar,2626,1275,92,97,IMG_4566.jpg,4032,3024
rebar,2737,1225,87,92,IMG_4566.jpg,4032,3024
rebar,2797,1125,104,99,IMG_4566.jpg,4032,3024
rebar,2648,1168,105,102,IMG_4566.jpg,4032,3024
rebar,2749,1018,91,102,IMG_4566.jpg,4032,3024
rebar,2620,1019,113,117,IMG_4566.jpg,4032,3024
rebar,2665,905,104,109,IMG_4566.jpg,4032,3024
rebar,2604,812,100,118,IMG_4566.jpg,4032,3024
rebar,2559,914,93,94,IMG_4566.jpg,4032,3024
rebar,2508,754,105,109,IMG_4566.jpg,4032,3024
rebar,2389,705,100,97,IMG_4566.jpg,4032,3024
rebar,2413,888,102,99,IMG_4566.jpg,4032,3024
rebar,2436,1004,100,104,IMG_4566.jpg,4032,3024
rebar,2541,1116,91,97,IMG_4566.jpg,4032,3024
rebar,2540,1224,86,101,IMG_4566.jpg,4032,3024
rebar,2416,1258,111,98,IMG_4566.jpg,4032,3024
rebar,2417,1121,104,112,IMG_4566.jpg,4032,3024
rebar,2252,1190,105,84,IMG_4566.jpg,4032,3024
rebar,2274,1285,85,101,IMG_4566.jpg,4032,3024
rebar,2095,1324,104,100,IMG_4566.jpg,4032,3024
rebar,2140,1212,100,99,IMG_4566.jpg,4032,3024
rebar,2017,1247,104,103,IMG_4566.jpg,4032,3024
rebar,2242,1045,102,99,IMG_4566.jpg,4032,3024
rebar,2322,961,93,88,IMG_4566.jpg,4032,3024
rebar,2331,815,98,98,IMG_4566.jpg,4032,3024
rebar,2322,628,101,112,IMG_4566.jpg,4032,3024
rebar,2229,726,105,118,IMG_4566.jpg,4032,3024
rebar,2235,864,82,107,IMG_4566.jpg,4032,3024
rebar,2175,955,93,109,IMG_4566.jpg,4032,3024
rebar,2150,1114,91,87,IMG_4566.jpg,4032,3024
rebar,2073,1027,94,100,IMG_4566.jpg,4032,3024
rebar,2034,1133,93,103,IMG_4566.jpg,4032,3024
rebar,2111,853,93,98,IMG_4566.jpg,4032,3024
rebar,2162,613,93,108,IMG_4566.jpg,4032,3024
rebar,2091,746,90,94,IMG_4566.jpg,4032,3024
rebar,2049,608,96,107,IMG_4566.jpg,4032,3024
rebar,1985,816,96,103,IMG_4566.jpg,4032,3024
