label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
rebar,1183,1789,56,60,IMG_4927.jpg,4032,3024
rebar,1223,1862,71,58,IMG_4927.jpg,4032,3024
rebar,1204,1924,61,52,IMG_4927.jpg,4032,3024
rebar,1330,1977,70,66,IMG_4927.jpg,4032,3024
rebar,1316,1876,66,51,IMG_4927.jpg,4032,3024
rebar,1432,2147,73,59,IMG_4927.jpg,4032,3024
rebar,1456,2064,64,55,IMG_4927.jpg,4032,3024
rebar,1450,1963,61,70,IMG_4927.jpg,4032,3024
rebar,1491,1860,74,63,IMG_4927.jpg,4032,3024
rebar,1428,1859,64,61,IMG_4927.jpg,4032,3024
rebar,1415,1785,66,63,IMG_4927.jpg,4032,3024
rebar,1364,1724,63,65,IMG_4927.jpg,4032,3024
rebar,1403,1620,68,59,IMG_4927.jpg,4032,3024
rebar,1570,1797,61,65,IMG_4927.jpg,4032,3024
rebar,1645,1824,74,62,IMG_4927.jpg,4032,3024
rebar,1634,1751,69,63,IMG_4927.jpg,4032,3024
rebar,1521,1717,64,64,IMG_4927.jpg,4032,3024
rebar,1586,1695,62,64,IMG_4927.jpg,4032,3024
rebar,1633,1630,56,60,IMG_4927.jpg,4032,3024
rebar,1548,1537,66,64,IMG_4927.jpg,4032,3024
rebar,1578,1457,61,57,IMG_4927.jpg,4032,3024
rebar,1498,1456,60,59,IMG_4927.jpg,4032,3024
rebar,1471,1519,61,61,IMG_4927.jpg,4032,3024
rebar,1377,1440,77,64,IMG_4927.jpg,4032,3024
rebar,1313,1279,76,65,IMG_4927.jpg,4032,3024
rebar,1382,1231,74,56,IMG_4927.jpg,4032,3024
rebar,1502,1252,67,57,IMG_4927.jpg,4032,3024
rebar,1599,1173,71,60,IMG_4927.jpg,4032,3024
rebar,1608,1096,73,61,IMG_4927.jpg,4032,3024
rebar,1551,1048,73,66,IMG_4927.jpg,4032,3024
rebar,1687,1061,68,69,IMG_4927.jpg,4032,3024
rebar,1760,1036,72,60,IMG_4927.jpg,4032,3024
rebar,1970,929,61,64,IMG_4927.jpg,4032,3024
rebar,2057,905,70,63,IMG_4927.jpg,4032,3024
rebar,2180,978,65,73,IMG_4927.jpg,4032,3024
rebar,2088,1021,67,55,IMG_4927.jpg,4032,3024
rebar,2002,1037,68,56,IMG_4927.jpg,4032,3024
rebar,2014,1110,69,57,IMG_4927.jpg,4032,3024
rebar,2093,1114,73,64,IMG_4927.jpg,4032,3024
rebar,1758,1166,73,66,IMG_4927.jpg,4032,3024
rebar,1883,1188,74,72,IMG_4927.jpg,4032,3024
rebar,2043,1175,69,74,IMG_4927.jpg,4032,3024
rebar,1992,1243,68,60,IMG_4927.jpg,4032,3024
rebar,1936,1306,61,62,IMG_4927.jpg,4032,3024
rebar,1844,1250,64,68,IMG_4927.jpg,4032,3024
rebar,1798,1343,68,74,IMG_4927.jpg,4032,3024
rebar,1786,1417,78,61,IMG_4927.jpg,4032,3024
rebar,1697,1407,71,66,IMG_4927.jpg,4032,3024
rebar,1914,1404,77,67,IMG_4927.jpg,4032,3024
rebar,1855,1468,72,73,IMG_4927.jpg,4032,3024
rebar,1788,1520,66,59,IMG_4927.jpg,4032,3024
rebar,1717,1509,66,74,IMG_4927.jpg,4032,3024
rebar,1705,1624,73,60,IMG_4927.jpg,4032,3024
rebar,1785,1585,65,66,IMG_4927.jpg,4032,3024
rebar,1852,1577,65,72,IMG_4927.jpg,4032,3024
rebar,1923,1561,63,61,IMG_4927.jpg,4032,3024
rebar,1941,1477,68,62,IMG_4927.jpg,4032,3024
rebar,2066,1469,74,68,IMG_4927.jpg,4032,3024
rebar,1687,1717,72,63,IMG_4927.jpg,4032,3024
rebar,1796,1750,68,61,IMG_4927.jpg,4032,3024
rebar,1771,1667,73,65,IMG_4927.jpg,4032,3024
rebar,1859,1669,67,68,IMG_4927.jpg,4032,3024
rebar,1903,1754,68,69,IMG_4927.jpg,4032,3024
rebar,1983,1802,73,76,IMG_4927.jpg,4032,3024
rebar,2036,1716,64,75,IMG_4927.jpg,4032,3024
rebar,1940,1677,71,67,IMG_4927.jpg,4032,3024
rebar,2014,1651,63,60,IMG_4927.jpg,4032,3024
rebar,2109,1735,72,66,IMG_4927.jpg,4032,3024
rebar,2088,1640,67,56,IMG_4927.jpg,4032,3024
rebar,2443,1770,62,59,IMG_4927.jpg,4032,3024
rebar,2228,1751,76,68,IMG_4927.jpg,4032,3024
rebar,2322,1736,67,60,IMG_4927.jpg,4032,3024
rebar,2276,1692,70,58,IMG_4927.jpg,4032,3024
rebar,2199,1679,67,61,IMG_4927.jpg,4032,3024
rebar,2172,1551,69,59,IMG_4927.jpg,4032,3024
rebar,2219,1500,67,70,IMG_4927.jpg,4032,3024
rebar,2279,1600,60,61,IMG_4927.jpg,4032,3024
rebar,2215,1611,57,58,IMG_4927.jpg,4032,3024
rebar,2404,1707,66,65,IMG_4927.jpg,4032,3024
rebar,2495,1646,70,64,IMG_4927.jpg,4032,3024
rebar,2409,1623,71,70,IMG_4927.jpg,4032,3024
rebar,2432,1548,77,69,IMG_4927.jpg,4032,3024
rebar,2349,1537,66,56,IMG_4927.jpg,4032,3024
rebar,2191,1426,66,68,IMG_4927.jpg,4032,3024
rebar,2300,1394,69,62,IMG_4927.jpg,4032,3024
rebar,2378,1394,62,53,IMG_4927.jpg,4032,3024
rebar,2353,1464,54,60,IMG_4927.jpg,4032,3024
rebar,2201,1331,74,65,IMG_4927.jpg,4032,3024
rebar,2271,1281,67,74,IMG_4927.jpg,4032,3024
rebar,2221,1228,71,60,IMG_4927.jpg,4032,3024
rebar,2235,1151,72,69,IMG_4927.jpg,4032,3024
rebar,2309,1146,71,62,IMG_4927.jpg,4032,3024
rebar,2326,1221,70,66,IMG_4927.jpg,4032,3024
rebar,2256,1018,66,67,IMG_4927.jpg,4032,3024
rebar,2320,1078,53,55,IMG_4927.jpg,4032,3024
rebar,2410,907,61,57,IMG_4927.jpg,4032,3024
rebar,2415,998,70,68,IMG_4927.jpg,4032,3024
rebar,2423,1080,67,65,IMG_4927.jpg,4032,3024
rebar,2498,1037,66,62,IMG_4927.jpg,4032,3024
rebar,2488,1114,75,69,IMG_4927.jpg,4032,3024
rebar,2529,1195,71,66,IMG_4927.jpg,4032,3024
rebar,2490,1291,69,72,IMG_4927.jpg,4032,3024
rebar,2428,1336,65,71,IMG_4927.jpg,4032,3024
rebar,2414,1478,60,59,IMG_4927.jpg,4032,3024
rebar,2481,1454,78,67,IMG_4927.jpg,4032,3024
rebar,2522,1523,72,60,IMG_4927.jpg,4032,3024
rebar,2592,1594,57,60,IMG_4927.jpg,4032,3024
rebar,2665,1585,63,60,IMG_4927.jpg,4032,3024
rebar,2621,1523,62,54,IMG_4927.jpg,4032,3024
rebar,2629,1443,75,58,IMG_4927.jpg,4032,3024
rebar,2691,1408,67,56,IMG_4927.jpg,4032,3024
rebar,2561,1365,61,67,IMG_4927.jpg,4032,3024
rebar,2624,1326,66,66,IMG_4927.jpg,4032,3024
rebar,2488,926,68,71,IMG_4927.jpg,4032,3024
rebar,2563,874,62,51,IMG_4927.jpg,4032,3024
rebar,2715,807,57,65,IMG_4927.jpg,4032,3024
rebar,2795,754,67,69,IMG_4927.jpg,4032,3024
rebar,2697,869,58,56,IMG_4927.jpg,4032,3024
rebar,2758,884,58,51,IMG_4927.jpg,4032,3024
rebar,2745,932,63,69,IMG_4927.jpg,4032,3024
rebar,2823,915,74,69,IMG_4927.jpg,4032,3024
rebar,2915,941,66,71,IMG_4927.jpg,4032,3024
rebar,2838,990,75,70,IMG_4927.jpg,4032,3024
rebar,2917,1028,51,52,IMG_4927.jpg,4032,3024
rebar,2578,1054,63,71,IMG_4927.jpg,4032,3024
rebar,2674,1084,70,58,IMG_4927.jpg,4032,3024
rebar,2579,1128,75,56,IMG_4927.jpg,4032,3024
rebar,2674,1159,70,58,IMG_4927.jpg,4032,3024
rebar,2708,1230,69,56,IMG_4927.jpg,4032,3024
rebar,2823,1216,60,64,IMG_4927.jpg,4032,3024
rebar,2766,1277,63,67,IMG_4927.jpg,4032,3024
rebar,2821,1324,63,61,IMG_4927.jpg,4032,3024
rebar,2892,1416,75,58,IMG_4927.jpg,4032,3024
rebar,2726,1526,60,60,IMG_4927.jpg,4032,3024
rebar,2812,1503,72,66,IMG_4927.jpg,4032,3024
rebar,2785,1590,57,70,IMG_4927.jpg,4032,3024
rebar,2776,1686,58,69,IMG_4927.jpg,4032,3024
rebar,2935,1679,61,54,IMG_4927.jpg,4032,3024
rebar,3002,1660,65,58,IMG_4927.jpg,4032,3024
rebar,2880,1561,65,58,IMG_4927.jpg,4032,3024
rebar,2953,1551,58,65,IMG_4927.jpg,4032,3024
rebar,3103,922,69,68,IMG_4927.jpg,4032,3024
rebar,3160,980,65,67,IMG_4927.jpg,4032,3024
