label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
rebar,835,930,89,73,IMG_4577.jpg,4032,3024
rebar,937,1000,87,74,IMG_4577.jpg,4032,3024
rebar,1011,1091,86,86,IMG_4577.jpg,4032,3024
rebar,1114,1043,87,85,IMG_4577.jpg,4032,3024
rebar,877,1100,99,82,IMG_4577.jpg,4032,3024
rebar,782,1028,83,80,IMG_4577.jpg,4032,3024
rebar,732,1120,80,85,IMG_4577.jpg,4032,3024
rebar,689,1221,93,80,IMG_4577.jpg,4032,3024
rebar,815,1196,82,81,IMG_4577.jpg,4032,3024
rebar,919,1192,95,84,IMG_4577.jpg,4032,3024
rebar,1038,1195,84,92,IMG_4577.jpg,4032,3024
rebar,1143,1149,88,86,IMG_4577.jpg,4032,3024
rebar,1265,1102,91,75,IMG_4577.jpg,4032,3024
rebar,1411,1151,86,84,IMG_4577.jpg,4032,3024
rebar,1285,1230,95,82,IMG_4577.jpg,4032,3024
rebar,1204,1247,73,85,IMG_4577.jpg,4032,3024
rebar,1111,1300,82,84,IMG_4577.jpg,4032,3024
rebar,982,1306,100,79,IMG_4577.jpg,4032,3024
rebar,873,1292,80,73,IMG_4577.jpg,4032,3024
rebar,771,1300,86,75,IMG_4577.jpg,4032,3024
rebar,694,1341,87,81,IMG_4577.jpg,4032,3024
rebar,711,1443,87,90,IMG_4577.jpg,4032,3024
rebar,805,1483,82,75,IMG_4577.jpg,4032,3024
rebar,833,1385,87,75,IMG_4577.jpg,4032,3024
rebar,928,1392,96,78,IMG_4577.jpg,4032,3024
rebar,1059,1390,84,88,IMG_4577.jpg,4032,3024
rebar,1163,1401,89,82,IMG_4577.jpg,4032,3024
rebar,1010,1490,95,84,IMG_4577.jpg,4032,3024
rebar,961,1568,96,83,IMG_4577.jpg,4032,3024
rebar,860,1575,83,80,IMG_4577.jpg,4032,3024
rebar,756,1557,75,75,IMG_4577.jpg,4032,3024
rebar,760,1660,91,86,IMG_4577.jpg,4032,3024
rebar,864,1712,89,81,IMG_4577.jpg,4032,3024
rebar,951,1665,81,68,IMG_4577.jpg,4032,3024
rebar,904,1806,84,89,IMG_4577.jpg,4032,3024
rebar,990,1754,89,86,IMG_4577.jpg,4032,3024
rebar,1045,1655,86,74,IMG_4577.jpg,4032,3024
rebar,1115,1593,92,76,IMG_4577.jpg,4032,3024
rebar,1127,1487,88,88,IMG_4577.jpg,4032,3024
rebar,944,1915,95,86,IMG_4577.jpg,4032,3024
rebar,1017,1861,86,73,IMG_4577.jpg,4032,3024
rebar,1125,1821,91,67,IMG_4577.jpg,4032,3024
rebar,1121,1733,75,74,IMG_4577.jpg,4032,3024
rebar,1183,1668,96,68,IMG_4577.jpg,4032,3024
rebar,1306,1610,87,88,IMG_4577.jpg,4032,3024
rebar,1214,1553,98,88,IMG_4577.jpg,4032,3024
rebar,1265,1463,97,66,IMG_4577.jpg,4032,3024
rebar,1057,1973,86,75,IMG_4577.jpg,4032,3024
rebar,1131,1898,86,89,IMG_4577.jpg,4032,3024
rebar,1166,2000,79,77,IMG_4577.jpg,4032,3024
rebar,1220,1964,86,79,IMG_4577.jpg,4032,3024
rebar,1300,2042,84,85,IMG_4577.jpg,4032,3024
rebar,1392,2049,78,83,IMG_4577.jpg,4032,3024
rebar,1321,1956,79,76,IMG_4577.jpg,4032,3024
rebar,1216,1859,106,78,IMG_4577.jpg,4032,3024
rebar,1463,1249,82,91,IMG_4577.jpg,4032,3024
rebar,1555,1321,83,87,IMG_4577.jpg,4032,3024
rebar,1562,1444,84,89,IMG_4577.jpg,4032,3024
rebar,1355,1311,92,85,IMG_4577.jpg,4032,3024
rebar,1273,1336,76,94,IMG_4577.jpg,4032,3024
rebar,1351,1407,91,82,IMG_4577.jpg,4032,3024
rebar,1457,1356,96,87,IMG_4577.jpg,4032,3024
rebar,1455,1470,93,83,IMG_4577.jpg,4032,3024
rebar,1353,1519,96,88,IMG_4577.jpg,4032,3024
rebar,1223,1771,91,72,IMG_4577.jpg,4032,3024
rebar,1297,1712,91,83,IMG_4577.jpg,4032,3024
rebar,1412,1709,72,83,IMG_4577.jpg,4032,3024
rebar,1424,1610,94,86,IMG_4577.jpg,4032,3024
rebar,1532,1545,92,81,IMG_4577.jpg,4032,3024
rebar,1529,1648,83,80,IMG_4577.jpg,4032,3024
rebar,1507,1739,87,88,IMG_4577.jpg,4032,3024
rebar,1443,1794,75,78,IMG_4577.jpg,4032,3024
rebar,1326,1814,92,79,IMG_4577.jpg,4032,3024
rebar,1417,1871,89,86,IMG_4577.jpg,4032,3024
rebar,1493,1964,79,67,IMG_4577.jpg,4032,3024
rebar,1526,1868,85,78,IMG_4577.jpg,4032,3024
rebar,1591,1821,86,78,IMG_4577.jpg,4032,3024
rebar,1645,1522,84,79,IMG_4577.jpg,4032,3024
rebar,1619,1627,85,80,IMG_4577.jpg,4032,3024
rebar,1606,1717,81,77,IMG_4577.jpg,4032,3024
