label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
rebar,1959,1528,133,150,IMG_4953.jpg,4032,3024
rebar,2091,1430,126,138,IMG_4953.jpg,4032,3024
rebar,2104,1578,121,117,IMG_4953.jpg,4032,3024
rebar,2207,1677,130,104,IMG_4953.jpg,4032,3024
rebar,2081,1743,135,104,IMG_4953.jpg,4032,3024
rebar,1960,1688,131,118,IMG_4953.jpg,4032,3024
rebar,1822,1667,125,135,IMG_4953.jpg,4032,3024
rebar,1797,1520,153,135,IMG_4953.jpg,4032,3024
rebar,1872,1381,149,137,IMG_4953.jpg,4032,3024
rebar,2027,1310,137,143,IMG_4953.jpg,4032,3024
rebar,1682,1756,137,129,IMG_4953.jpg,4032,3024
rebar,1682,1584,138,127,IMG_4953.jpg,4032,3024
rebar,1662,1424,143,151,IMG_4953.jpg,4032,3024
rebar,1534,1577,144,163,IMG_4953.jpg,4032,3024
rebar,1802,1823,125,119,IMG_4953.jpg,4032,3024
rebar,1932,1793,135,83,IMG_4953.jpg,4032,3024
rebar,2063,1841,115,100,IMG_4953.jpg,4032,3024
rebar,1915,1891,127,137,IMG_4953.jpg,4032,3024
rebar,1629,1858,159,143,IMG_4953.jpg,4032,3024
rebar,1680,1971,136,83,IMG_4953.jpg,4032,3024
rebar,1810,1990,109,105,IMG_4953.jpg,4032,3024
rebar,1933,2057,125,96,IMG_4953.jpg,4032,3024
rebar,2018,1943,120,120,IMG_4953.jpg,4032,3024
rebar,2177,1981,117,106,IMG_4953.jpg,4032,3024
rebar,2209,1821,106,119,IMG_4953.jpg,4032,3024
rebar,1687,2099,119,111,IMG_4953.jpg,4032,3024
rebar,1816,2133,105,82,IMG_4953.jpg,4032,3024
rebar,1929,2156,101,69,IMG_4953.jpg,4032,3024
rebar,1793,2335,105,82,IMG_4953.jpg,4032,3024
rebar,1693,2367,87,87,IMG_4953.jpg,4032,3024
rebar,1924,2275,105,83,IMG_4953.jpg,4032,3024
rebar,2057,2234,95,87,IMG_4953.jpg,4032,3024
rebar,2105,2128,96,89,IMG_4953.jpg,4032,3024
rebar,2207,2154,54,60,IMG_4953.jpg,4032,3024
rebar,2268,2086,95,87,IMG_4953.jpg,4032,3024
rebar,2386,2120,101,92,IMG_4953.jpg,4032,3024
rebar,2320,1978,102,89,IMG_4953.jpg,4032,3024
rebar,1724,2214,110,66,IMG_4953.jpg,4032,3024
rebar,1631,2260,95,51,IMG_4953.jpg,4032,3024
rebar,1621,2178,105,82,IMG_4953.jpg,4032,3024
rebar,1537,2251,90,59,IMG_4953.jpg,4032,3024
rebar,1559,2102,117,69,IMG_4953.jpg,4032,3024
rebar,1479,2180,120,87,IMG_4953.jpg,4032,3024
rebar,1366,2342,107,61,IMG_4953.jpg,4032,3024
rebar,1365,2255,111,72,IMG_4953.jpg,4032,3024
rebar,1336,2162,122,79,IMG_4953.jpg,4032,3024
rebar,1429,2069,111,84,IMG_4953.jpg,4032,3024
rebar,1543,1965,124,96,IMG_4953.jpg,4032,3024
rebar,1221,2242,109,60,IMG_4953.jpg,4032,3024
rebar,1077,2267,137,83,IMG_4953.jpg,4032,3024
rebar,1041,2171,138,93,IMG_4953.jpg,4032,3024
rebar,1183,2179,134,75,IMG_4953.jpg,4032,3024
rebar,1289,2087,117,94,IMG_4953.jpg,4032,3024
rebar,1336,1963,121,103,IMG_4953.jpg,4032,3024
