label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
rebar,1899,1313,154,143,IMG_4933.jpg,4032,3024
rebar,2030,1459,151,160,IMG_4933.jpg,4032,3024
rebar,2234,1400,144,135,IMG_4933.jpg,4032,3024
rebar,2081,1292,145,156,IMG_4933.jpg,4032,3024
rebar,2021,1656,150,142,IMG_4933.jpg,4032,3024
rebar,2217,1578,161,148,IMG_4933.jpg,4032,3024
rebar,2176,1726,140,148,IMG_4933.jpg,4032,3024
rebar,2026,1818,136,147,IMG_4933.jpg,4032,3024
rebar,1854,1810,155,143,IMG_4933.jpg,4032,3024
rebar,1927,1965,134,128,IMG_4933.jpg,4032,3024
rebar,2047,2060,171,153,IMG_4933.jpg,4032,3024
rebar,2131,1971,174,131,IMG_4933.jpg,4032,3024
rebar,2286,1869,159,127,IMG_4933.jpg,4032,3024
rebar,2228,2119,155,147,IMG_4933.jpg,4032,3024
rebar,1819,2094,148,141,IMG_4933.jpg,4032,3024
rebar,1740,1945,147,130,IMG_4933.jpg,4032,3024
rebar,1575,2018,160,135,IMG_4933.jpg,4032,3024
rebar,1579,1848,141,133,IMG_4933.jpg,4032,3024
rebar,1441,1979,145,146,IMG_4933.jpg,4032,3024
rebar,1721,1730,134,144,IMG_4933.jpg,4032,3024
rebar,1861,1638,134,139,IMG_4933.jpg,4032,3024
rebar,1856,1465,148,148,IMG_4933.jpg,4032,3024
rebar,1679,1532,167,140,IMG_4933.jpg,4032,3024
rebar,1550,1669,161,164,IMG_4933.jpg,4032,3024
rebar,1411,1786,157,157,IMG_4933.jpg,4032,3024
rebar,1259,1921,149,154,IMG_4933.jpg,4032,3024
rebar,1262,1745,133,142,IMG_4933.jpg,4032,3024
rebar,1334,1596,178,137,IMG_4933.jpg,4032,3024
rebar,1212,1581,116,161,IMG_4933.jpg,4032,3024
rebar,1102,1899,146,155,IMG_4933.jpg,4032,3024
rebar,937,1827,151,156,IMG_4933.jpg,4032,3024
rebar,779,1792,150,154,IMG_4933.jpg,4032,3024
rebar,1064,1714,160,142,IMG_4933.jpg,4032,3024
rebar,872,1691,171,126,IMG_4933.jpg,4032,3024
rebar,586,1749,160,156,IMG_4933.jpg,4032,3024
rebar,703,1627,144,140,IMG_4933.jpg,4032,3024
rebar,842,1528,157,144,IMG_4933.jpg,4032,3024
rebar,1031,1550,152,141,IMG_4933.jpg,4032,3024
rebar,526,1581,156,152,IMG_4933.jpg,4032,3024
rebar,649,1460,168,133,IMG_4933.jpg,4032,3024
rebar,798,1359,150,141,IMG_4933.jpg,4032,3024
rebar,972,1387,151,146,IMG_4933.jpg,4032,3024
rebar,1168,1406,148,157,IMG_4933.jpg,4032,3024
rebar,1352,1445,154,138,IMG_4933.jpg,4032,3024
rebar,1526,1474,149,154,IMG_4933.jpg,4032,3024
rebar,391,1391,155,172,IMG_4933.jpg,4032,3024
rebar,558,1267,154,156,IMG_4933.jpg,4032,3024
rebar,399,1155,194,172,IMG_4933.jpg,4032,3024
rebar,548,1011,169,172,IMG_4933.jpg,4032,3024
rebar,417,977,133,175,IMG_4933.jpg,4032,3024
rebar,754,1165,146,135,IMG_4933.jpg,4032,3024
rebar,747,1004,162,156,IMG_4933.jpg,4032,3024
rebar,952,1214,165,164,IMG_4933.jpg,4032,3024
rebar,1134,1246,153,154,IMG_4933.jpg,4032,3024
rebar,1294,1293,163,132,IMG_4933.jpg,4032,3024
rebar,1470,1315,147,145,IMG_4933.jpg,4032,3024
rebar,1689,1365,141,147,IMG_4933.jpg,4032,3024
rebar,1057,1083,147,144,IMG_4933.jpg,4032,3024
rebar,1251,1119,142,147,IMG_4933.jpg,4032,3024
rebar,1418,1123,155,173,IMG_4933.jpg,4032,3024
rebar,1315,992,150,154,IMG_4933.jpg,4032,3024
rebar,1593,1192,144,149,IMG_4933.jpg,4032,3024
rebar,1762,1187,175,165,IMG_4933.jpg,4032,3024
rebar,1658,1060,175,132,IMG_4933.jpg,4032,3024
rebar,1511,942,152,169,IMG_4933.jpg,4032,3024
rebar,1220,809,184,167,IMG_4933.jpg,4032,3024
rebar,1109,947,169,170,IMG_4933.jpg,4032,3024
rebar,1055,750,165,180,IMG_4933.jpg,4032,3024
rebar,928,915,161,155,IMG_4933.jpg,4032,3024
rebar,857,700,154,175,IMG_4933.jpg,4032,3024
rebar,632,846,167,168,IMG_4933.jpg,4032,3024
rebar,497,802,154,167,IMG_4933.jpg,4032,3024
rebar,674,644,173,189,IMG_4933.jpg,4032,3024
rebar,470,597,178,180,IMG_4933.jpg,4032,3024
rebar,592,456,180,154,IMG_4933.jpg,4032,3024
rebar,794,354,152,154,IMG_4933.jpg,4032,3024
rebar,948,307,153,183,IMG_4933.jpg,4032,3024
rebar,876,509,165,175,IMG_4933.jpg,4032,3024
rebar,1097,575,149,170,IMG_4933.jpg,4032,3024
rebar,1259,626,128,136,IMG_4933.jpg,4032,3024
rebar,1183,389,163,175,IMG_4933.jpg,4032,3024
rebar,1457,451,141,192,IMG_4933.jpg,4032,3024
rebar,1397,652,186,175,IMG_4933.jpg,4032,3024
rebar,1576,799,167,132,IMG_4933.jpg,4032,3024
rebar,1614,598,151,166,IMG_4933.jpg,4032,3024
rebar,1667,401,154,161,IMG_4933.jpg,4032,3024
rebar,1782,540,162,181,IMG_4933.jpg,4032,3024
rebar,1764,728,164,161,IMG_4933.jpg,4032,3024
rebar,1731,908,170,149,IMG_4933.jpg,4032,3024
