label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
rebar,2017,1475,121,110,IMG_4952.jpg,4032,3024
rebar,1869,1445,124,135,IMG_4952.jpg,4032,3024
rebar,2046,1325,133,120,IMG_4952.jpg,4032,3024
rebar,2199,1290,147,121,IMG_4952.jpg,4032,3024
rebar,2347,1210,127,152,IMG_4952.jpg,4032,3024
rebar,2214,1427,147,100,IMG_4952.jpg,4032,3024
rebar,2104,1566,115,114,IMG_4952.jpg,4032,3024
rebar,2038,1665,122,127,IMG_4952.jpg,4032,3024
rebar,1926,1586,112,99,IMG_4952.jpg,4032,3024
rebar,1789,1625,118,104,IMG_4952.jpg,4032,3024
rebar,1707,1508,123,114,IMG_4952.jpg,4032,3024
rebar,1736,1358,131,138,IMG_4952.jpg,4032,3024
rebar,1880,1303,144,126,IMG_4952.jpg,4032,3024
rebar,1924,1138,153,130,IMG_4952.jpg,4032,3024
rebar,2092,1148,135,136,IMG_4952.jpg,4032,3024
rebar,2231,1115,133,135,IMG_4952.jpg,4032,3024
rebar,1766,1183,137,159,IMG_4952.jpg,4032,3024
rebar,1811,1028,141,139,IMG_4952.jpg,4032,3024
rebar,2129,1001,138,134,IMG_4952.jpg,4032,3024
rebar,2307,965,140,146,IMG_4952.jpg,4032,3024
rebar,2470,979,124,158,IMG_4952.jpg,4032,3024
rebar,2383,1374,127,137,IMG_4952.jpg,4032,3024
rebar,2327,1535,119,122,IMG_4952.jpg,4032,3024
rebar,2202,1644,133,124,IMG_4952.jpg,4032,3024
rebar,2345,1668,143,110,IMG_4952.jpg,4032,3024
rebar,2256,1766,118,94,IMG_4952.jpg,4032,3024
rebar,2132,1766,120,112,IMG_4952.jpg,4032,3024
rebar,2006,1856,116,100,IMG_4952.jpg,4032,3024
rebar,1982,1985,105,106,IMG_4952.jpg,4032,3024
rebar,2126,2016,117,95,IMG_4952.jpg,4032,3024
rebar,2209,1879,128,102,IMG_4952.jpg,4032,3024
rebar,2371,1880,120,117,IMG_4952.jpg,4032,3024
rebar,2430,1797,132,99,IMG_4952.jpg,4032,3024
rebar,2249,1952,130,96,IMG_4952.jpg,4032,3024
rebar,2283,2075,113,86,IMG_4952.jpg,4032,3024
rebar,2157,2092,106,84,IMG_4952.jpg,4032,3024
rebar,2031,2054,105,102,IMG_4952.jpg,4032,3024
rebar,2075,2160,108,96,IMG_4952.jpg,4032,3024
rebar,2091,2267,109,74,IMG_4952.jpg,4032,3024
rebar,2199,2146,111,78,IMG_4952.jpg,4032,3024
rebar,2314,2158,82,71,IMG_4952.jpg,4032,3024
rebar,2326,2207,95,66,IMG_4952.jpg,4032,3024
rebar,2217,2227,95,56,IMG_4952.jpg,4032,3024
rebar,2395,1994,101,70,IMG_4952.jpg,4032,3024
rebar,2400,2070,100,65,IMG_4952.jpg,4032,3024
rebar,2429,2141,104,92,IMG_4952.jpg,4032,3024
rebar,2518,2072,104,80,IMG_4952.jpg,4032,3024
rebar,2508,1956,115,123,IMG_4952.jpg,4032,3024
rebar,2540,1834,124,110,IMG_4952.jpg,4032,3024
rebar,2642,1881,120,99,IMG_4952.jpg,4032,3024
rebar,2616,2001,98,116,IMG_4952.jpg,4032,3024
rebar,2647,2119,95,97,IMG_4952.jpg,4032,3024
rebar,2743,2074,92,89,IMG_4952.jpg,4032,3024
rebar,2729,2005,98,91,IMG_4952.jpg,4032,3024
rebar,2865,2078,97,87,IMG_4952.jpg,4032,3024
rebar,2824,1975,123,87,IMG_4952.jpg,4032,3024
rebar,2962,1991,102,76,IMG_4952.jpg,4032,3024
rebar,2746,1903,104,92,IMG_4952.jpg,4032,3024
rebar,2798,1821,116,100,IMG_4952.jpg,4032,3024
rebar,2913,1902,91,92,IMG_4952.jpg,4032,3024
rebar,3020,1829,123,102,IMG_4952.jpg,4032,3024
rebar,3066,1935,98,66,IMG_4952.jpg,4032,3024
rebar,2690,1753,105,105,IMG_4952.jpg,4032,3024
rebar,2575,1728,143,117,IMG_4952.jpg,4032,3024
rebar,2496,1618,122,108,IMG_4952.jpg,4032,3024
rebar,3150,1826,104,100,IMG_4952.jpg,4032,3024
rebar,3134,1724,104,108,IMG_4952.jpg,4032,3024
rebar,2955,1716,123,96,IMG_4952.jpg,4032,3024
rebar,3026,1621,99,82,IMG_4952.jpg,4032,3024
rebar,3030,1509,131,106,IMG_4952.jpg,4032,3024
rebar,2880,1555,126,95,IMG_4952.jpg,4032,3024
rebar,2847,1690,121,114,IMG_4952.jpg,4032,3024
rebar,2762,1637,122,120,IMG_4952.jpg,4032,3024
rebar,2675,1572,121,127,IMG_4952.jpg,4032,3024
rebar,2810,1509,115,90,IMG_4952.jpg,4032,3024
rebar,2931,1421,85,118,IMG_4952.jpg,4032,3024
rebar,2835,1382,130,139,IMG_4952.jpg,4032,3024
rebar,2919,1254,103,133,IMG_4952.jpg,4032,3024
rebar,2820,1209,112,143,IMG_4952.jpg,4032,3024
rebar,2656,1270,145,117,IMG_4952.jpg,4032,3024
rebar,2654,1418,124,124,IMG_4952.jpg,4032,3024
rebar,2510,1333,136,125,IMG_4952.jpg,4032,3024
rebar,2486,1467,158,117,IMG_4952.jpg,4032,3024
rebar,2518,1147,133,141,IMG_4952.jpg,4032,3024
rebar,2636,1036,142,121,IMG_4952.jpg,4032,3024
rebar,1946,714,152,147,IMG_4952.jpg,4032,3024
rebar,2227,812,141,160,IMG_4952.jpg,4032,3024
rebar,2030,865,148,157,IMG_4952.jpg,4032,3024
rebar,1846,875,154,147,IMG_4952.jpg,4032,3024
rebar,1750,720,142,178,IMG_4952.jpg,4032,3024
rebar,1558,753,130,164,IMG_4952.jpg,4032,3024
rebar,1660,901,152,160,IMG_4952.jpg,4032,3024
rebar,1448,994,153,156,IMG_4952.jpg,4032,3024
rebar,1615,1084,150,151,IMG_4952.jpg,4032,3024
rebar,1499,1165,125,148,IMG_4952.jpg,4032,3024
rebar,1639,1249,117,130,IMG_4952.jpg,4032,3024
rebar,1483,1297,145,133,IMG_4952.jpg,4032,3024
rebar,1338,1191,154,151,IMG_4952.jpg,4032,3024
rebar,1236,1029,168,139,IMG_4952.jpg,4032,3024
rebar,1350,901,141,154,IMG_4952.jpg,4032,3024
rebar,1383,727,148,162,IMG_4952.jpg,4032,3024
rebar,1207,725,156,158,IMG_4952.jpg,4032,3024
rebar,1181,886,153,135,IMG_4952.jpg,4032,3024
rebar,1012,550,146,165,IMG_4952.jpg,4032,3024
rebar,784,411,152,189,IMG_4952.jpg,4032,3024
rebar,683,576,161,159,IMG_4952.jpg,4032,3024
rebar,574,740,151,154,IMG_4952.jpg,4032,3024
rebar,540,888,151,146,IMG_4952.jpg,4032,3024
rebar,833,781,141,165,IMG_4952.jpg,4032,3024
rebar,977,805,154,160,IMG_4952.jpg,4032,3024
rebar,946,964,132,153,IMG_4952.jpg,4032,3024
rebar,744,948,165,145,IMG_4952.jpg,4032,3024
rebar,725,1097,124,122,IMG_4952.jpg,4032,3024
rebar,853,1106,116,136,IMG_4952.jpg,4032,3024
rebar,1108,1056,120,142,IMG_4952.jpg,4032,3024
rebar,1029,1162,118,132,IMG_4952.jpg,4032,3024
rebar,1169,1209,140,134,IMG_4952.jpg,4032,3024
rebar,1057,1315,114,130,IMG_4952.jpg,4032,3024
rebar,1179,1348,130,113,IMG_4952.jpg,4032,3024
rebar,863,1249,139,139,IMG_4952.jpg,4032,3024
rebar,758,1282,117,135,IMG_4952.jpg,4032,3024
rebar,747,1428,112,130,IMG_4952.jpg,4032,3024
rebar,954,1487,99,120,IMG_4952.jpg,4032,3024
rebar,875,1444,87,124,IMG_4952.jpg,4032,3024
rebar,771,1575,129,119,IMG_4952.jpg,4032,3024
rebar,886,1677,111,116,IMG_4952.jpg,4032,3024
rebar,956,1608,133,109,IMG_4952.jpg,4032,3024
rebar,1136,1525,121,109,IMG_4952.jpg,4032,3024
rebar,1356,1354,123,137,IMG_4952.jpg,4032,3024
rebar,1300,1449,119,123,IMG_4952.jpg,4032,3024
rebar,1264,1606,119,118,IMG_4952.jpg,4032,3024
rebar,1152,1663,112,119,IMG_4952.jpg,4032,3024
rebar,1089,1756,126,121,IMG_4952.jpg,4032,3024
rebar,1099,1860,95,94,IMG_4952.jpg,4032,3024
rebar,1219,1781,120,111,IMG_4952.jpg,4032,3024
rebar,1221,1931,122,101,IMG_4952.jpg,4032,3024
rebar,1289,2042,110,114,IMG_4952.jpg,4032,3024
rebar,1355,1959,113,87,IMG_4952.jpg,4032,3024
rebar,1408,1561,119,113,IMG_4952.jpg,4032,3024
rebar,1374,1724,120,123,IMG_4952.jpg,4032,3024
rebar,1348,1831,120,108,IMG_4952.jpg,4032,3024
rebar,1452,1456,152,120,IMG_4952.jpg,4032,3024
rebar,1611,1392,120,136,IMG_4952.jpg,4032,3024
rebar,1557,1551,128,120,IMG_4952.jpg,4032,3024
rebar,1521,1681,138,125,IMG_4952.jpg,4032,3024
rebar,1672,1650,114,101,IMG_4952.jpg,4032,3024
rebar,1902,1699,120,129,IMG_4952.jpg,4032,3024
rebar,1769,1742,118,117,IMG_4952.jpg,4032,3024
rebar,1621,1761,120,118,IMG_4952.jpg,4032,3024
rebar,1469,1819,142,103,IMG_4952.jpg,4032,3024
rebar,1479,1958,128,110,IMG_4952.jpg,4032,3024
rebar,1420,2063,113,94,IMG_4952.jpg,4032,3024
rebar,1364,2140,120,94,IMG_4952.jpg,4032,3024
rebar,1464,2215,111,87,IMG_4952.jpg,4032,3024
rebar,1514,2152,127,88,IMG_4952.jpg,4032,3024
rebar,1582,2047,132,95,IMG_4952.jpg,4032,3024
rebar,1612,1892,120,99,IMG_4952.jpg,4032,3024
rebar,1713,1960,120,89,IMG_4952.jpg,4032,3024
rebar,1721,2071,115,92,IMG_4952.jpg,4032,3024
rebar,1648,2150,120,97,IMG_4952.jpg,4032,3024
rebar,1603,2217,108,74,IMG_4952.jpg,4032,3024
rebar,1749,1862,107,90,IMG_4952.jpg,4032,3024
rebar,1858,1840,123,108,IMG_4952.jpg,4032,3024
rebar,1843,1962,120,98,IMG_4952.jpg,4032,3024
rebar,1849,2059,121,78,IMG_4952.jpg,4032,3024
rebar,1930,2154,120,88,IMG_4952.jpg,4032,3024
rebar,1778,2201,126,92,IMG_4952.jpg,4032,3024
rebar,1731,2252,95,64,IMG_4952.jpg,4032,3024
rebar,1840,2256,104,88,IMG_4952.jpg,4032,3024
rebar,1967,2262,105,78,IMG_4952.jpg,4032,3024
rebar,1995,2351,114,86,IMG_4952.jpg,4032,3024
rebar,1889,2328,97,76,IMG_4952.jpg,4032,3024
rebar,1779,2317,102,73,IMG_4952.jpg,4032,3024
