label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
rebar,1638,1860,83,66,IMG_4950.jpg,4032,3024
rebar,1793,1816,85,72,IMG_4950.jpg,4032,3024
rebar,1906,1814,96,77,IMG_4950.jpg,4032,3024
rebar,2009,1835,95,64,IMG_4950.jpg,4032,3024
rebar,2112,1836,94,72,IMG_4950.jpg,4032,3024
rebar,2227,1834,88,61,IMG_4950.jpg,4032,3024
rebar,2226,1769,104,55,IMG_4950.jpg,4032,3024
rebar,2331,1828,86,72,IMG_4950.jpg,4032,3024
rebar,2428,1836,82,59,IMG_4950.jpg,4032,3024
rebar,2118,1747,93,65,IMG_4950.jpg,4032,3024
rebar,2007,1741,92,85,IMG_4950.jpg,4032,3024
rebar,1902,1721,94,82,IMG_4950.jpg,4032,3024
rebar,1685,1774,105,86,IMG_4950.jpg,4032,3024
rebar,1794,1713,93,87,IMG_4950.jpg,4032,3024
rebar,1839,1607,105,96,IMG_4950.jpg,4032,3024
rebar,1547,1772,84,84,IMG_4950.jpg,4032,3024
rebar,1604,1697,102,67,IMG_4950.jpg,4032,3024
rebar,1707,1663,77,84,IMG_4950.jpg,4032,3024
rebar,1702,1552,111,86,IMG_4950.jpg,4032,3024
rebar,1327,1879,102,71,IMG_4950.jpg,4032,3024
rebar,1440,1816,92,76,IMG_4950.jpg,4032,3024
rebar,1479,1706,111,81,IMG_4950.jpg,4032,3024
rebar,1587,1583,99,94,IMG_4950.jpg,4032,3024
rebar,1217,1871,102,62,IMG_4950.jpg,4032,3024
rebar,1258,1813,109,55,IMG_4950.jpg,4032,3024
rebar,1350,1772,103,76,IMG_4950.jpg,4032,3024
rebar,1152,1791,99,83,IMG_4950.jpg,4032,3024
rebar,1350,1655,117,85,IMG_4950.jpg,4032,3024
rebar,1177,1723,119,75,IMG_4950.jpg,4032,3024
rebar,1233,1641,103,86,IMG_4950.jpg,4032,3024
rebar,1041,1715,112,97,IMG_4950.jpg,4032,3024
rebar,1107,1627,104,75,IMG_4950.jpg,4032,3024
rebar,892,1689,116,83,IMG_4950.jpg,4032,3024
